index,lang_samp
482,sv
483,bg
484,bg
485,sl
486,bg
487,bg
488,lt
489,el
490,lv
491,bg
492,bg
493,sl
494,bg
495,bg
496,da
497,pt
498,lv
499,pl
500,da
501,lv
502,hu
503,bg
504,bg
505,bg
506,bg
507,bg
508,el
509,bg
510,bg
511,bg
512,bg
513,bg
514,bg
515,fi
516,bg
517,bg
518,sl
519,bg
520,bg
521,fi
522,sv
523,bg
524,lt
525,bg
526,bg
527,bg
528,pl
529,bg
530,lt
531,sl
532,bg
533,bg
534,de
535,bg
536,bg
537,pl
538,bg
539,lv
540,bg
541,bg
542,bg
543,bg
544,pl
545,el
546,bg
547,lv
548,bg
549,bg
550,bg
551,bg
552,pl
553,bg
554,sl
555,bg
556,da
557,bg
558,bg
559,lt
560,bg
561,da
562,bg
563,bg
564,bg
565,bg
566,bg
567,bg
568,bg
569,bg
570,bg
571,bg
572,bg
573,bg
574,hu
575,bg
576,cs
577,bg
578,et
579,nl
580,bg
581,bg
582,fi
583,et
584,bg
585,bg
586,bg
587,bg
588,sl
589,bg
590,bg
591,bg
592,pl
593,el
594,et
595,bg
596,bg
597,da
598,bg
599,bg
600,el
601,lt
602,bg
603,bg
604,bg
605,da
606,bg
607,bg
608,bg
609,bg
610,bg
611,lv
612,bg
613,bg
614,bg
615,cs
616,lt
617,bg
618,bg
619,sl
620,lv
621,bg
622,bg
623,hu
624,bg
625,bg
626,lt
627,el
628,hu
629,bg
630,bg
631,bg
632,bg
633,bg
634,bg
635,pl
636,bg
637,bg
638,el
639,bg
640,bg
641,lt
642,fi
643,bg
644,cs
645,bg
646,fi
647,bg
648,cs
649,hu
650,sl
651,bg
652,bg
653,pl
654,bg
655,hu
656,fr
657,bg
658,bg
659,bg
660,cs
661,da
662,bg
663,hu
664,bg
665,bg
666,bg
667,fi
668,fr
669,lv
670,fi
671,et
672,bg
673,hu
674,bg
675,nl
676,hu
677,cs
678,bg
679,bg
680,bg
681,bg
682,bg
683,lv
684,hu
685,bg
686,hu
687,el
688,pt
689,bg
690,lv
691,bg
692,bg
693,bg
694,bg
695,lt
696,bg
697,bg
698,bg
699,bg
700,bg
701,sl
702,bg
703,bg
704,bg
705,fi
706,bg
707,lv
708,bg
709,bg
710,bg
711,hu
712,el
713,bg
714,bg
715,bg
716,hu
717,es
718,lv
719,da
720,bg
721,bg
722,lv
723,bg
724,bg
725,bg
726,bg
727,bg
728,bg
729,bg
730,bg
731,bg
732,bg
733,bg
734,fi
735,bg
736,sl
737,et
738,pl
739,bg
740,bg
741,bg
742,cs
743,da
744,lv
745,bg
746,bg
747,lt
748,bg
749,hu
750,bg
751,bg
752,bg
753,it
754,fi
755,bg
756,da
757,bg
758,bg
759,fi
760,ro
761,et
762,bg
763,el
764,bg
765,bg
766,bg
767,bg
768,pl
769,bg
770,bg
771,bg
772,bg
773,bg
774,lt
775,hu
776,lt
777,pl
778,bg
779,bg
780,bg
781,nl
782,bg
783,el
784,bg
785,fi
786,hu
787,bg
788,da
789,bg
790,bg
791,lt
792,da
793,et
794,bg
795,sk
796,bg
797,el
798,pl
799,bg
800,bg
801,fi
802,bg
803,bg
804,lt
805,bg
806,et
807,bg
808,bg
809,fi
810,el
811,hu
812,bg
813,bg
814,bg
815,bg
816,bg
817,bg
818,da
819,bg
820,el
821,da
822,bg
823,pt
824,el
825,bg
826,bg
827,bg
828,bg
829,lt
830,da
831,et
832,sl
833,cs
834,lt
835,bg
836,ro
837,bg
838,bg
839,bg
840,bg
841,sl
842,bg
843,bg
844,bg
845,bg
846,bg
847,sk
848,bg
849,hu
850,hu
851,bg
852,bg
853,cs
854,bg
855,bg
856,bg
857,bg
858,hu
859,bg
860,lt
861,bg
862,bg
863,bg
864,bg
865,cs
866,bg
867,bg
868,bg
869,bg
870,et
871,lt
872,bg
873,bg
874,bg
875,da
876,bg
877,bg
878,fi
879,lv
880,bg
881,bg
882,lt
883,bg
884,hu
885,et
886,bg
887,pt
888,lv
889,bg
890,bg
891,bg
892,bg
893,bg
894,bg
895,bg
896,bg
897,pl
898,lv
899,bg
900,bg
901,bg
902,lt
903,bg
904,fi
905,bg
906,hu
907,hu
908,pt
909,hu
910,lv
911,bg
912,bg
913,bg
914,bg
915,bg
916,pl
917,sl
918,bg
919,bg
920,bg
921,bg
922,lt
923,cs
924,bg
925,bg
926,bg
927,da
928,pl
929,bg
930,lt
931,el
932,bg
933,da
934,bg
935,bg
936,lv
937,bg
938,hu
939,cs
940,bg
941,hu
942,da
943,bg
944,bg
945,el
946,bg
947,sk
948,bg
949,bg
950,bg
951,bg
952,cs
953,bg
954,el
955,et
956,bg
957,bg
958,hu
959,el
960,bg
961,bg
962,bg
963,bg
964,bg
965,bg
966,bg
967,bg
968,bg
969,hu
970,bg
971,et
972,bg
973,bg
974,bg
975,bg
976,sk
977,et
978,el
979,bg
980,bg
981,cs
982,hu
983,it
984,sl
985,bg
986,bg
987,bg
988,el
989,bg
990,bg
991,bg
992,bg
993,bg
994,bg
995,bg
996,hu
997,bg
998,bg
999,bg
1000,lt
1001,bg
1002,bg
1003,hu
1004,el
1005,lt
1006,bg
1007,et
1008,bg
1009,bg
1010,bg
1011,bg
1012,bg
1013,fi
1014,fr
1015,sk
1016,bg
1017,bg
1018,bg
1019,bg
1020,el
1021,el
1022,bg
1023,bg
1024,bg
1025,hu
1026,pl
1027,bg
1028,ro
1029,da
1030,da
1031,bg
1032,bg
1033,bg
1034,sl
1035,bg
1036,bg
1037,bg
1038,da
1039,bg
1040,bg
1041,bg
1042,bg
1043,da
1044,bg
1045,et
1046,bg
1047,bg
1048,bg
1049,bg
1050,bg
1051,bg
1052,da
1053,bg
1054,bg
1055,da
1056,bg
1057,lt
1058,bg
1059,sl
1060,bg
1061,sv
1062,bg
1063,bg
1064,bg
1065,el
1066,bg
1067,sl
1068,sl
1069,bg
1070,bg
1071,bg
1072,lv
1073,de
1074,fi
1075,bg
1076,bg
1077,bg
1078,bg
1079,ro
1080,bg
1081,bg
1082,sl
1083,hu
1084,bg
1085,ro
1086,lt
1087,sl
1088,bg
1089,bg
1090,el
1091,sk
1092,it
1093,hu
1094,sl
1095,sl
1096,bg
1097,bg
1098,bg
1099,bg
1100,bg
1101,lt
1102,bg
1103,da
1104,bg
1105,bg
1106,bg
1107,bg
1108,bg
1109,et
1110,bg
1111,hu
1112,bg
1113,bg
1114,bg
1115,bg
1116,bg
1117,cs
1118,hu
1119,sl
1120,bg
1121,sl
1122,da
1123,bg
1124,bg
1125,bg
1126,bg
1127,bg
1128,fi
1129,bg
1130,bg
1131,bg
1132,bg
1133,hu
1134,bg
1135,el
1136,lv
1137,bg
1138,bg
1139,lt
1140,cs
1141,bg
1142,bg
1143,el
1144,hu
1145,bg
1146,bg
1147,bg
1148,bg
1149,hu
1150,bg
1151,hu
1152,bg
1153,bg
1154,et
1155,ro
1156,sl
1157,fi
1158,bg
1159,bg
1160,bg
1161,bg
1162,bg
1163,bg
1164,fi
1165,hu
1166,bg
1167,da
1168,bg
1169,bg
1170,bg
1171,bg
1172,bg
1173,bg
1174,lt
1175,bg
1176,bg
1177,ro
1178,bg
1179,bg
1180,bg
1181,lt
1182,bg
1183,pl
1184,bg
1185,fi
1186,bg
1187,lt
1188,bg
1189,bg
1190,bg
1191,bg
1192,da
1193,lt
1194,pl
1195,bg
1196,cs
1197,cs
1198,bg
1199,bg
1200,sl
1201,ro
1202,bg
1203,fr
1204,bg
1205,bg
1206,bg
1207,bg
1208,hu
1209,lv
1210,bg
1211,bg
1212,bg
1213,cs
1214,fi
1215,bg
1216,bg
1217,bg
1218,fi
1219,bg
1220,bg
1221,et
1222,bg
1223,bg
1224,pt
1225,da
1226,sl
1227,bg
1228,bg
1229,bg
1230,bg
1231,bg
1232,da
1233,bg
1234,bg
1235,hu
1236,da
1237,bg
1238,bg
1239,pl
1240,bg
1241,fr
1242,cs
1243,hu
1244,bg
1245,sv
1246,bg
1247,fi
1248,bg
1249,cs
1250,bg
1251,sk
1252,bg
1253,pl
1254,bg
1255,bg
1256,bg
1257,bg
1258,bg
1259,lt
1260,el
1261,lt
1262,bg
1263,sv
1264,el
1265,bg
1266,it
1267,fi
1268,bg
1269,bg
1270,bg
1271,bg
1272,bg
1273,lt
1274,lv
1275,nl
1276,sl
1277,sl
1278,bg
1279,bg
1280,bg
1281,bg
1282,et
1283,bg
1284,bg
1285,bg
1286,bg
1287,fi
1288,bg
1289,bg
1290,de
1291,lv
1292,bg
1293,bg
1294,bg
1295,bg
1296,bg
1297,bg
1298,et
1299,bg
1300,bg
1301,bg
1302,bg
1303,bg
1304,el
1305,bg
1306,lt
1307,et
1308,bg
1309,bg
1310,lt
1311,bg
1312,hu
1313,bg
1314,bg
1315,sl
1316,bg
1317,bg
1318,bg
1319,bg
1320,hu
1321,hu
1322,da
1323,bg
1324,bg
1325,bg
1326,nl
1327,bg
1328,bg
1329,bg
1330,bg
1331,cs
1332,lv
1333,bg
1334,sl
1335,el
1336,sv
1337,bg
1338,da
1339,bg
1340,et
1341,bg
1342,da
1343,de
1344,ro
1345,bg
1346,lt
1347,bg
1348,da
1349,sl
1350,bg
1351,bg
1352,bg
1353,bg
1354,bg
1355,el
1356,bg
1357,bg
1358,bg
1359,bg
1360,bg
1361,bg
1362,bg
1363,bg
1364,fi
1365,bg
1366,fi
1367,fi
1368,bg
1369,bg
1370,fi
1371,bg
1372,pl
1373,el
1374,lt
1375,bg
1376,bg
1377,bg
1378,bg
1379,bg
1380,bg
1381,hu
1382,bg
1383,bg
1384,bg
1385,et
1386,bg
1387,bg
1388,bg
1389,bg
1390,bg
1391,el
1392,bg
1393,lt
1394,fr
1395,bg
1396,sl
1397,lv
1398,lt
1399,sk
1400,ro
1401,sl
1402,bg
1403,hu
1404,bg
1405,bg
1406,bg
1407,bg
1408,bg
1409,bg
1410,bg
1411,bg
1412,bg
1413,bg
1414,lt
1415,bg
1416,hu
1417,bg
1418,hu
1419,bg
1420,bg
1421,el
1422,bg
1423,sl
1424,bg
1425,bg
1426,bg
1427,bg
1428,ro
1429,sv
1430,bg
1431,bg
1432,bg
1433,da
1434,bg
1435,bg
1436,bg
1437,bg
1438,et
1439,bg
1440,et
1441,bg
1442,bg
1443,da
1444,lt
1445,bg
1446,lv
1447,bg
1448,bg
1449,bg
1450,cs
1451,bg
1452,hu
1453,bg
1454,bg
1455,bg
1456,et
1457,bg
1458,bg
1459,fr
1460,cs
1461,bg
1462,bg
1463,bg
1464,bg
1465,et
1466,bg
1467,fi
1468,da
1469,sk
1470,bg
1471,fi
1472,bg
1473,bg
1474,da
1475,fr
1476,bg
1477,cs
1478,lt
1479,fi
1480,bg
1481,fi
1482,bg
1483,bg
1484,et
1485,bg
1486,fr
1487,sv
1488,bg
1489,bg
1490,bg
1491,bg
1492,bg
1493,bg
1494,bg
1495,bg
1496,bg
1497,bg
1498,bg
1499,bg
1500,bg
1501,hu
1502,fi
1503,bg
1504,da
1505,bg
1506,bg
1507,bg
1508,sk
1509,lv
1510,bg
1511,bg
1512,bg
1513,el
1514,bg
1515,cs
1516,bg
1517,lv
1518,bg
1519,bg
1520,da
1521,pt
1522,bg
1523,bg
1524,bg
1525,bg
1526,bg
1527,sk
1528,bg
1529,pl
1530,bg
1531,bg
1532,fi
1533,bg
1534,fi
1535,lt
1536,lt
1537,el
1538,lt
1539,bg
1540,el
1541,da
1542,bg
1543,bg
1544,bg
1545,bg
1546,bg
1547,bg
1548,bg
1549,bg
1550,bg
1551,hu
1552,hu
1553,bg
1554,bg
1555,lt
1556,nl
1557,bg
1558,bg
1559,bg
1560,hu
1561,bg
1562,bg
1563,bg
1564,hu
1565,hu
1566,el
1567,fi
1568,bg
1569,bg
1570,bg
1571,bg
1572,bg
1573,lt
1574,fr
1575,bg
1576,bg
1577,et
1578,el
1579,bg
1580,bg
1581,bg
1582,pl
1583,bg
1584,bg
1585,et
1586,hu
1587,bg
1588,bg
1589,da
1590,bg
1591,bg
1592,bg
1593,da
1594,bg
1595,bg
1596,da
1597,fi
1598,fi
1599,lt
1600,bg
1601,bg
1602,et
1603,fi
1604,hu
1605,bg
1606,cs
1607,el
1608,bg
1609,bg
1610,bg
1611,sl
1612,pl
1613,pl
1614,bg
1615,bg
1616,bg
1617,hu
1618,et
1619,bg
1620,bg
1621,da
1622,cs
1623,et
1624,bg
1625,el
1626,bg
1627,bg
1628,it
1629,fi
1630,bg
1631,et
1632,bg
1633,bg
1634,bg
1635,sl
1636,bg
1637,lt
1638,bg
1639,hu
1640,hu
1641,bg
1642,bg
1643,bg
1644,bg
1645,bg
1646,lv
1647,bg
1648,da
1649,bg
1650,bg
1651,lv
1652,bg
1653,bg
1654,bg
1655,bg
1656,bg
1657,hu
1658,hu
1659,bg
1660,bg
1661,fi
1662,fi
1663,bg
1664,da
1665,bg
1666,sk
1667,bg
1668,bg
1669,bg
1670,bg
1671,bg
1672,bg
1673,el
1674,bg
1675,fi
1676,pt
1677,bg
1678,bg
1679,et
1680,bg
1681,bg
1682,bg
1683,bg
1684,el
1685,lv
1686,lt
1687,bg
1688,bg
1689,el
1690,sl
1691,pl
1692,da
1693,sl
1694,bg
1695,cs
1696,da
1697,bg
1698,lv
1699,bg
1700,da
1701,bg
1702,bg
1703,bg
1704,fi
1705,hu
1706,ro
1707,el
1708,bg
1709,bg
1710,bg
1711,bg
1712,bg
1713,et
1714,da
1715,bg
1716,bg
1717,bg
1718,bg
1719,bg
1720,hu
1721,bg
1722,bg
1723,bg
1724,cs
1725,nl
1726,bg
1727,bg
1728,bg
1729,bg
1730,bg
1731,bg
1732,ro
1733,bg
1734,bg
1735,bg
1736,bg
1737,bg
1738,bg
1739,ro
1740,hu
1741,fr
1742,fi
1743,bg
1744,bg
1745,fi
1746,hu
1747,hu
1748,bg
1749,sl
1750,bg
1751,da
1752,bg
1753,bg
1754,bg
1755,bg
1756,sl
1757,bg
1758,bg
1759,pl
1760,bg
1761,bg
1762,bg
1763,bg
1764,et
1765,bg
1766,et
1767,bg
1768,bg
1769,bg
1770,sk
1771,bg
1772,bg
1773,bg
1774,bg
1775,bg
1776,bg
1777,fi
1778,bg
1779,hu
1780,cs
1781,bg
1782,bg
1783,bg
1784,bg
1785,bg
1786,fi
1787,bg
1788,ro
1789,bg
1790,bg
1791,sl
1792,bg
1793,bg
1794,bg
1795,lv
1796,fi
1797,sv
1798,bg
1799,bg
1800,et
1801,bg
1802,bg
1803,nl
1804,bg
1805,da
1806,lv
1807,bg
1808,lv
1809,fi
1810,sl
1811,bg
1812,bg
1813,lv
1814,bg
1815,bg
1816,pt
1817,ro
1818,bg
1819,lt
1820,hu
1821,bg
1822,lt
1823,bg
1824,et
1825,bg
1826,ro
1827,fi
1828,pl
1829,bg
1830,da
1831,bg
1832,fi
1833,bg
1834,ro
1835,bg
1836,hu
1837,bg
1838,sl
1839,bg
1840,fi
1841,bg
1842,bg
1843,bg
1844,bg
1845,sl
1846,bg
1847,bg
1848,cs
1849,bg
1850,bg
1851,bg
1852,bg
1853,bg
1854,pl
1855,lt
1856,bg
1857,el
1858,ro
1859,bg
1860,hu
1861,bg
1862,pl
1863,et
1864,bg
1865,bg
1866,el
1867,bg
1868,bg
1869,da
1870,bg
1871,lt
1872,bg
1873,bg
1874,bg
1875,bg
1876,lt
1877,bg
1878,bg
1879,cs
1880,bg
1881,bg
1882,lt
1883,hu
1884,bg
1885,bg
1886,el
1887,lv
1888,lt
1889,hu
1890,sk
1891,ro
1892,ro
1893,bg
1894,fi
1895,fi
1896,fi
1897,bg
1898,bg
1899,bg
1900,fi
1901,et
1902,bg
1903,et
1904,bg
1905,bg
1906,bg
1907,lt
1908,hu
1909,bg
1910,bg
1911,bg
1912,bg
1913,fi
1914,bg
1915,bg
1916,fi
1917,bg
1918,hu
1919,sl
1920,pl
1921,bg
1922,sk
1923,sl
1924,hu
1925,sv
1926,da
1927,et
1928,bg
1929,bg
1930,el
1931,bg
1932,bg
1933,el
1934,pl
1935,bg
1936,bg
1937,bg
1938,bg
1939,bg
1940,bg
1941,bg
1942,bg
1943,bg
1944,bg
1945,lt
1946,bg
1947,bg
1948,bg
1949,bg
1950,bg
1951,bg
1952,et
1953,pt
1954,cs
1955,el
1956,bg
1957,et
1958,bg
1959,bg
1960,bg
1961,bg
1962,bg
1963,bg
1964,bg
1965,fi
1966,fi
1967,da
1968,bg
1969,nl
1970,el
1971,da
1972,fi
1973,sv
1974,bg
1975,bg
1976,da
1977,bg
1978,bg
1979,pl
1980,bg
1981,bg
1982,bg
1983,bg
1984,bg
1985,bg
1986,hu
1987,bg
1988,bg
1989,et
1990,et
1991,bg
1992,bg
1993,lt
1994,bg
1995,bg
1996,bg
1997,bg
1998,sk
1999,el
2000,da
2001,et
2002,pl
2003,bg
2004,es
2005,bg
2006,bg
2007,bg
2008,bg
2009,pt
2010,fi
2011,bg
2012,bg
2013,hu
2014,bg
2015,bg
2016,bg
2017,bg
2018,lv
2019,bg
2020,ro
2021,bg
2022,bg
2023,pl
2024,bg
2025,bg
2026,bg
2027,bg
2028,bg
2029,lt
2030,el
2031,bg
2032,bg
2033,bg
2034,sl
2035,bg
2036,bg
2037,bg
2038,bg
2039,bg
2040,et
2041,bg
2042,bg
2043,bg
2044,bg
2045,bg
2046,hu
2047,bg
2048,bg
2049,bg
2050,bg
2051,hu
2052,bg
2053,lt
2054,et
2055,pl
2056,da
2057,bg
2058,bg
2059,sl
2060,bg
2061,bg
2062,bg
2063,lt
2064,bg
2065,cs
2066,bg
2067,el
2068,hu
2069,bg
2070,bg
2071,bg
2072,bg
2073,bg
2074,cs
2075,bg
2076,bg
2077,bg
2078,lv
2079,fi
2080,cs
2081,et
2082,el
2083,hu
2084,pl
2085,bg
2086,fr
2087,bg
2088,sk
2089,sl
2090,lv
2091,bg
2092,bg
2093,bg
2094,hu
2095,bg
2096,fi
2097,da
2098,da
2099,bg
2100,el
2101,lv
2102,lt
2103,de
2104,cs
2105,bg
2106,bg
2107,sl
2108,bg
2109,bg
2110,et
2111,lt
2112,bg
2113,bg
2114,bg
2115,da
2116,fi
2117,bg
2118,ro
2119,nl
2120,bg
2121,pl
2122,bg
2123,bg
2124,lv
2125,bg
2126,bg
2127,fi
2128,sl
2129,hu
2130,bg
2131,bg
2132,da
2133,cs
2134,da
2135,bg
2136,bg
2137,hu
2138,bg
2139,bg
2140,bg
2141,bg
2142,el
2143,bg
2144,bg
2145,bg
2146,ro
2147,bg
2148,et
2149,bg
2150,bg
2151,ro
2152,pl
2153,bg
2154,fr
2155,bg
2156,bg
2157,et
2158,bg
2159,lt
2160,lt
2161,ro
2162,fi
2163,bg
2164,el
2165,bg
2166,bg
2167,bg
2168,et
2169,bg
2170,pl
2171,bg
2172,cs
2173,sk
2174,bg
2175,da
2176,cs
2177,bg
2178,bg
2179,bg
2180,cs
2181,el
2182,bg
2183,lt
2184,bg
2185,hu
2186,bg
2187,bg
2188,de
2189,pl
2190,ro
2191,bg
2192,bg
2193,lv
2194,bg
2195,bg
2196,bg
2197,bg
2198,bg
2199,bg
2200,bg
2201,bg
2202,el
2203,fi
2204,bg
2205,sv
2206,bg
2207,bg
2208,bg
2209,bg
2210,bg
2211,bg
2212,hu
2213,hu
2214,bg
2215,hu
2216,hu
2217,bg
2218,bg
2219,bg
2220,bg
2221,fi
2222,bg
2223,bg
2224,bg
2225,bg
2226,bg
2227,bg
2228,bg
2229,sk
2230,bg
2231,lv
2232,it
2233,hu
2234,lt
2235,bg
2236,hu
2237,bg
2238,bg
2239,sv
2240,bg
2241,sk
2242,bg
2243,bg
2244,bg
2245,bg
2246,ro
2247,bg
2248,el
2249,fi
2250,cs
2251,bg
2252,bg
2253,bg
2254,bg
2255,fr
2256,bg
2257,bg
2258,bg
2259,bg
2260,hu
2261,bg
2262,lv
2263,bg
2264,el
2265,bg
2266,bg
2267,pl
2268,lt
2269,fi
2270,sl
2271,bg
2272,hu
2273,lv
2274,hu
2275,bg
2276,bg
2277,bg
2278,bg
2279,et
2280,bg
2281,bg
2282,bg
2283,hu
2284,it
2285,bg
2286,sl
2287,bg
2288,bg
2289,bg
2290,it
2291,bg
2292,bg
2293,lt
2294,nl
2295,bg
2296,fi
2297,bg
2298,el
2299,bg
2300,et
2301,el
2302,et
2303,sl
2304,ro
2305,bg
2306,bg
2307,et
2308,bg
2309,hu
2310,pt
2311,hu
2312,bg
2313,bg
2314,cs
2315,bg
2316,bg
2317,sl
2318,pl
2319,fi
2320,bg
2321,sl
2322,bg
2323,bg
2324,pl
2325,bg
2326,lt
2327,bg
2328,bg
2329,bg
2330,bg
2331,bg
2332,bg
2333,lt
2334,bg
2335,bg
2336,bg
2337,bg
2338,bg
2339,lt
2340,bg
2341,bg
2342,bg
2343,bg
2344,cs
2345,hu
2346,bg
2347,bg
2348,el
2349,bg
2350,bg
2351,el
2352,da
2353,ro
2354,cs
2355,bg
2356,bg
2357,lt
2358,bg
2359,bg
2360,bg
2361,bg
2362,lt
2363,cs
2364,sk
2365,pl
2366,bg
2367,fi
2368,bg
2369,bg
2370,pl
2371,da
2372,bg
2373,bg
2374,bg
2375,pl
2376,bg
2377,bg
2378,el
2379,bg
2380,bg
2381,bg
2382,bg
2383,ro
2384,bg
2385,bg
2386,bg
2387,lv
2388,bg
2389,cs
2390,bg
2391,el
2392,bg
2393,bg
2394,bg
2395,bg
2396,bg
2397,da
2398,lv
2399,bg
2400,bg
2401,sl
2402,lv
2403,bg
2404,bg
2405,bg
2406,bg
2407,cs
2408,da
2409,sl
2410,bg
2411,bg
2412,pl
2413,bg
2414,bg
2415,bg
2416,bg
2417,hu
2418,pl
2419,et
2420,fi
2421,lv
2422,lt
2423,bg
2424,bg
2425,bg
2426,fi
2427,bg
2428,sl
2429,sl
2430,nl
2431,bg
2432,bg
2433,bg
2434,bg
2435,fi
2436,da
2437,lt
2438,bg
2439,pl
2440,bg
2441,da
2442,lt
2443,bg
2444,bg
2445,sv
2446,bg
2447,hu
2448,cs
2449,cs
2450,fi
2451,bg
2452,el
2453,bg
2454,bg
2455,bg
2456,bg
2457,bg
2458,bg
2459,lv
2460,bg
2461,cs
2462,da
2463,sk
2464,fi
2465,bg
2466,sl
2467,sl
2468,lt
2469,bg
2470,bg
2471,bg
2472,bg
2473,hu
2474,lt
2475,da
2476,bg
2477,bg
2478,bg
2479,bg
2480,bg
2481,da
2482,bg
2483,cs
2484,bg
2485,bg
2486,bg
2487,bg
2488,bg
2489,bg
2490,bg
2491,sl
2492,bg
2493,bg
2494,bg
2495,sv
2496,bg
2497,bg
2498,bg
2499,bg
2500,bg
2501,bg
2502,pt
2503,bg
2504,bg
2505,fi
2506,lv
2507,bg
2508,lt
2509,bg
2510,bg
2511,bg
2512,bg
2513,bg
2514,pl
2515,bg
2516,bg
2517,bg
2518,et
2519,bg
2520,fi
2521,bg
2522,bg
2523,cs
2524,bg
2525,bg
2526,bg
2527,bg
2528,lt
2529,da
2530,bg
2531,hu
2532,bg
2533,bg
2534,da
2535,bg
2536,bg
2537,cs
2538,el
2539,bg
2540,hu
2541,bg
2542,hu
2543,fi
2544,hu
